_181500643,160
_181500803,160
_181500294,160
_181500728,160
_181500330,160
_181500104,160
_181500091,160
_181500377,160
_181500403,160
_181500397,160
_181500401,160
_181500704,160
_181500077,160
_181500117,160
_181500819,160
_181500210,160
_181500150,147.14
_181500190,147.14
_181500312,147.14
_181500583,140
_181500302,140
_181500109,140
_181500799,140
_181500523,140
_181500072,140
_181500421,140
_181500482,140
_181500588,140
_181500825,140
_181500182,140
_181500441,140
_181500559,127.14
Mohit181500390,120
_181500136,120
_181500738,120
_181500081,120
_181500438,120
_181500225,120
_181500787,100
_191599009,100
_181500222,100
_181500339,100
_181500326,100
_181500737,87.14
_181500151,80
_181500054,80
_181500341,80
_181500364,80
_181500675,60
_181500390,60
_181500795,20
coderkabh,0
_181500820,180
_181500589,176
_181500405,160
_181500823,160
_181500172,160
_181500145,160
_181500626,160
_181500637,160
_181500385,160
_181500381,160
_181500519,160
_181500512,150
_181500354,147.14
_181500742,140
_181500448,140
_181500177,130
_181500506,125
_181500765,120
_181500650,120
_181500195,120
_181500400,120
_181500218,120
_181500128,120
_181500074,120
_181500831,120
_181500484,120
_181500764,120
_181500832,115.71
_181500327,100
_181500060,100
_181500281,100
_181500527,100
_181500778,90
_181500549,80
_181500304,80
_181500075,80
_181500184,60
_181500603,60
_181500265,40
_181500426,120
_181500746,120
_181500785,120
_181500366,120
_181500552,116
_181500713,100
_181500142,100
_181500727,100
_181500471,100
_181500755,100
_181500539,100
_181500051,92
_181500002,80
_181500050,80
_181500073,80
_181500630,80
_181500602,80
_181500412,80
_181500118,80
_181500350,60
_181500759,60
arvind_jaiswal_1,60
pratyush_khare_1,60
_181500724,60
_181500754,60
_181500640,60
satyam_singh_cs3,60
_181500725,60
_181500635,60
shruti_sharma_c2,60
_181500284,60
_181500719,60
_181500323,40
_181500596,40
_181500197,40
__181500062,40
_181500301,40
akshatdwivedi23,20
_181500163,20
_191599012,20
_181500062,20
_181500162,20
_181500305,20
_181500634,20
_181500404,20
_181500187,20
_181500797,20
_181500114,20
_181500027,16
_191599013,0
_191599005,0
sonal_singh_cs18,0
_181500220,0
_181500365,0
_181500180,180
_181500686,180
_181500806,160
shipra_171500317,160
_181500450,160
_181500457,160
_181500468,160
_181500449,160
_181500200danish,160
_181500821,152.73
_181500147,140
_181500291,140
_181500271,140
_181500434,140
_181500157,140
_181500444,140
_181500496,135.71
_181500267,120
_181500431,100
_181500299,100
_181500671,100
_181500567,100
_181500269,100
_181500134,100
_181500731,100
_181500702,100
_181500362,100
_181500209,92.73
_181500543,92.73
the_kk_mittal,90
_181500463,80
_181500651,80
_161500139,76
_181500407,60
_181500758,60
_181500250,60
_181500817,60
snehil_gla_cs18,40
_181500442,40
rahul_sharma_cs2,40
sonam_gla_cs19,40
shashank_yadav11,40
_181500493,40
Jaidev_singh_006,40
_181500110,40
_181500840,40
_181500684,32.73
