_181500487,386.25
_181500196,380
_181500280,370
_181500214,360
_181500071,356.25
_181500782,356.25
_181500691,356.25
_181500061,332.5
_181500538,320
_181500706,300
_181500469,296.25
_181500216,296.25
_181500371,290
_181500751,286.25
_181500605,270
_181500235,270
_181500368,256.25
pranav_singh_cs1,150
_181500324,140
_181500599,80
_181500332,60
_181500321,60
aman_181500071,60
nitcet,40
_181500772,40
_181500038,40
_K_veVER_,8.57
_181520016,300
_181510031,300
_181510008,300
_181510026,300
_181510013,300
_181510035,300
_181510021,300
_181520014,300
_181510019,300
_181520035,300
_181520033,300
_181520013,300
_181510028,300
_181510001,300
_181510020,300
_181520003,296.25
_181510004,296.25
_181520032,287.25
_181510032,287.25
_181510036,280
_181520009,280
_181510015,260
_181520019,260
_181520006,250
_181520022,250
_181520021,250
_181520020,240
_181520001,240
_181510017,232.5
_181520023,231
_181520037,230
_181520034,220
_181520010,210
_181520030,210
_181510012,206.25
_181520029,202.5
_181510033,180
_181510006,180
_181510007,176.25
_181510024,170
_181520025,170
_181510029,162.73
_181510009,160
_181510011,146.25
_181520028,145
_181510014,130
_181510034,120
_181510023,120
_181510010,120
_181510003,120
_181510030,120
_171510033,120
_181510016,100
arpitagarwal322,86.25
_181520036,80
vishal_gla_ccv18,60
_181520004,60
_181510002,60
_181520008,60
_181510025,60
[deleted],60
_181520015,60
_181520038,60
_181520018,50
devanshu_sharma,30
_181520005,20
_181520002,20
[deleted],20
_181520012,0
_181520027,0
_181520031,0
Vibhupandey,0
_181300034,480
_181300025,480
_181300066,480
_181300026,480
_181300083,480
_181300061,480
_181300036,480
_181300091,480
_181300080,480
_181300028,480
_181300031,480
_181300086,480
_181300060,480
_181300107,480
_181300082,480
_181300050,480
_181300057,480
_181300023,480
_181300044,480
_181300043,480
_181300081,480
_181300098,475.71
_181300106,460
181300078_sakshi,460
_181300058,460
_181300017,454.29
_181300016,450
_181300042,450
_181300087,440
_181200055,430
_181300022,420
_181300068,420
_181300074,420
_181300092,420
_181300041,420
_181100021,420
_181300096,410
_181300047,390
_181300076,390
_181300040,370
_181300033,360
_181300008,360
_181300053,360
_181300105,300
_181300063,270
_181300012,240
arun_kumar_ec18,150
[deleted],120
sajal_181300074,100
_181300085,62.73
063_priyanshi,60
_181300104,60
raghav_achal8126,60
akshat_pandey_e1,60
_181500033,20
HARSH_181300035,340
_181300059,340
_181300010,340
_181300029,310
_181300001,290
_171300060,280
_181300020,271.25
_171300063,270
_181300046,270
_181300069,270
Rahul_Dixit,270
_171300013,263.75
_181300062,260
_181300073,260
_181300030,250
_181300070,240
_181300093,223.75
yash_jain_ec18,210
_181300049,203.75
_181300103,190
nandini_gautam_1,188
_191399002,180
_181300102,180
shubham_singh1_1,180
saksham_dubey_e1,170
prateek_goel_ec1,150
gaurav_singh2_c1,140
_181300048,130
_181300005,130
_181300054,120
_181300101,100
__181300072,90
_181300009,70
lovebansal2018,60
_181500673,60
aman_singh_ec181,60
_181300002,60
kapil_bansal_ec1,20
hardev_singh_cs1,20
amansinghchanda1,0
_181300072,0
